event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
0,button1,Accept,Accept,,android.widget.Button,clickable,,,,,,,correct,.MainActivity,
0,message,We care about your privacy and data security. Google serves cookies to show ads on this app. By using this app you agree to these cookies being set.,We care about your privacy and data security. Google serves cookies to show ads on this app. By using this app you agree to these cookies being set.,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
1,editTextBill,100.00,editTextBill Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,correct,.MainActivity,Bill
1,content_main,Test Ad,Test Ad,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
1,content_main,,Advertisement,,android.view.View,clickable,Advertisement,,,,,,wrong,.MainActivity,
1,content_main,Bill,Bill,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
1,buttonTipMinus,-,-,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
1,buttonTipPlus,+,+,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
1,content_main,Tip (%),Tip (%),,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
1,editTextTip,15,editTextTip,,android.widget.EditText,fillable,,,,,,,wrong,.MainActivity,Tip (%)
1,buttonSplitMinus,-,-,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
1,buttonSplitPlus,+,+,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
1,content_main,Split,Split,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
1,editTextSplit,1,editTextSplit,,android.widget.EditText,fillable,,,,,,,wrong,.MainActivity,Split
1,buttonCalculate,Calculate,Calculate,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
1,buttonShare,Share,Share,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
1,buttonCopyResult,Copy,Copy,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
1, ViewTotalToPay,$0.00,Total Bill $0.00,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
1, ViewTotalTip,$0.00,Total Tip $0.00,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
1, ViewTotalPerPerson,$0.00,Per person $0.00,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
2,editTextTip,15,editTextTip,,android.widget.EditText,fillable,,,,,,,correct,.MainActivity,Tip (%)
2,content_main,Test Ad,Test Ad,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
2,content_main,,Advertisement,,android.view.View,clickable,Advertisement,,,,,,wrong,.MainActivity,
2,content_main,Bill,Bill,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
2,editTextBill,100.00566,editTextBill Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,wrong,.MainActivity,Bill
2,buttonTipMinus,-,-,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
2,buttonTipPlus,+,+,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
2,content_main,Tip (%),Tip (%),,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
2,buttonSplitMinus,-,-,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
2,buttonSplitPlus,+,+,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
2,content_main,Split,Split,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
2,editTextSplit,1,editTextSplit,,android.widget.EditText,fillable,,,,,,,wrong,.MainActivity,Split
2,buttonCalculate,Calculate,Calculate,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
2,buttonShare,Share,Share,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
2,buttonCopyResult,Copy,Copy,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
2, ViewTotalToPay,$0.00,Total Bill $0.00,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
2, ViewTotalTip,$0.00,Total Tip $0.00,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
2, ViewTotalPerPerson,$0.00,Per person $0.00,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,buttonCalculate,Calculate,Calculate,,android.widget.Button,clickable,,,,,,,correct,.MainActivity,
3,content_main,Test Ad,Test Ad,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,content_main,,Advertisement,,android.view.View,clickable,Advertisement,,,,,,wrong,.MainActivity,
3,content_main,Bill,Bill,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,editTextBill,100.00566,editTextBill Bill,,android.widget.EditText,fillable,,,,,,Bill Bill,wrong,.MainActivity,Bill
3,buttonTipMinus,-,-,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
3,buttonTipPlus,+,+,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
3,content_main,Tip (%),Tip (%),,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
3,editTextTip,1515,editTextTip,,android.widget.EditText,fillable,,,,,,,wrong,.MainActivity,Tip (%)
3,buttonSplitMinus,-,-,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
3,buttonSplitPlus,+,+,,android.widget.Button,clickable,,,,,,,wrong,.MainActivity,
3,content_main,Split,Split,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
