event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
0,fab_expand_menu_button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,correct,.MainActivity,
0,null,Writeily Pro,Writeily Pro,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
0,search_button,,Search search_button,,android.widget.ImageView,clickable,Search,,,,,,wrong,.MainActivity,
0,null,,More options,,android.widget.ImageView,clickable,More options,,,,,,wrong,.MainActivity,
0,notes_fragment_section_ ,Files,Files,,android.widget.TextView,clickable,,,,,,,wrong,.MainActivity,
0,note_title,note,note,,android.widget.TextView,clickable,,,,,,,wrong,.MainActivity,
0,note_extra,Last modified: 10/21/2020 2:12 PM,Last modified: 10/21/2020 2:12 PM,,android.widget.TextView,clickable,,,,note,,,wrong,.MainActivity,
1,create_note,,ic_notes_light create_note,ic_notes_light,android.widget.ImageButton,clickable,,,,,,,correct,.MainActivity,
1,null,Writeily Pro,Writeily Pro,,android.widget.TextView,label,,,,,,,wrong,.MainActivity,
1,search_button,,Search search_button,,android.widget.ImageView,clickable,Search,,,,,,wrong,.MainActivity,
1,null,,More options,,android.widget.ImageView,clickable,More options,,,,,,wrong,.MainActivity,
1,notes_fragment_section_ ,Files,Files,,android.widget.TextView,clickable,,,,,,,wrong,.MainActivity,
1,note_title,note,note,,android.widget.TextView,clickable,,,,,,,wrong,.MainActivity,
1,note_extra,Last modified: 10/21/2020 2:12 PM,Last modified: 10/21/2020 2:12 PM,,android.widget.TextView,clickable,,,,note,,,wrong,.MainActivity,
1,create_folder,,ic_folder_light create_folder,ic_folder_light,android.widget.ImageButton,clickable,,,,,,,wrong,.MainActivity,
1,fab_expand_menu_button,,fab_expand_menu_button,,android.widget.ImageButton,clickable,,,,,,,wrong,.MainActivity,
2,edit_note_title,Title,Title,,android.widget.EditText,fillable,,,,,,,correct,.NoteActivity,
2,action_share,,Share action_share,,android.widget.TextView,clickable,Share,,,,,,wrong,.NoteActivity,
2,action_preview,,Preview action_preview,,android.widget.TextView,clickable,Preview,,,,,,wrong,.NoteActivity,
2,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.NoteActivity,
2,note_content,,note_content,,android.widget.EditText,fillable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,*,*,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,-,-,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,_,_,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,#,#,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,!,!,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,:,:,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,>,>,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,(,(,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,),),,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,[,[,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
2,keyboard_shortcut,],],,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,note_content,,note_content,,android.widget.EditText,fillable,,,,,,,correct,.NoteActivity,
3,action_share,,Share action_share,,android.widget.TextView,clickable,Share,,,,,,wrong,.NoteActivity,
3,action_preview,,Preview action_preview,,android.widget.TextView,clickable,Preview,,,,,,wrong,.NoteActivity,
3,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.NoteActivity,
3,edit_note_title,To-do,Title,,android.widget.EditText,fillable,,,,,Title,,wrong,.NoteActivity,
3,keyboard_shortcut,*,*,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,-,-,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,_,_,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,#,#,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,!,!,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,:,:,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,>,>,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,(,(,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,),),,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,[,[,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
3,keyboard_shortcut,],],,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
4,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,correct,.NoteActivity,
4,action_share,,Share action_share,,android.widget.TextView,clickable,Share,,,,,,wrong,.NoteActivity,
4,action_preview,,Preview action_preview,,android.widget.TextView,clickable,Preview,,,,,,wrong,.NoteActivity,
4,edit_note_title,To-do,Title,,android.widget.EditText,fillable,,,,,Title,,wrong,.NoteActivity,
4,note_content,Go Shopping,note_content,,android.widget.EditText,fillable,,,,,,,wrong,.NoteActivity,
4,keyboard_shortcut,*,*,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
4,keyboard_shortcut,-,-,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
4,keyboard_shortcut,_,_,,android.widget.TextView,clickable,,,,,,,wrong,.NoteActivity,
