event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
0,btn_add_expense,Add expense,Add expense,,android.widget.Button,clickable,,,,,,,correct,.activity.record.MainActivity,
0,drawer_layout,Records,Records,,android.widget.TextView,label,,,,,,,wrong,.activity.record.MainActivity,
0, 1,Week,Week,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.MainActivity,
0,drawer_layout,,Open navigation drawer,,android.widget.ImageButton,clickable,Open navigation drawer,,,,,,wrong,.activity.record.MainActivity,
0,list_view,Short summary,Short summary,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.MainActivity,
0,tv_period,18 Oct 2020 - 24 Oct 2020,18 Oct 2020 - 24 Oct 2020,,android.widget.TextView,clickable,,,,Short summary,,,wrong,.activity.record.MainActivity,
0,list_view,Total income,Total income,,android.widget.TextView,clickable,,,,18 Oct 2020 - 24 Oct 2020,,,wrong,.activity.record.MainActivity,
0,tv_total_income,+ 0 NON,+ 0 NON,,android.widget.TextView,clickable,,,,Total income,,,wrong,.activity.record.MainActivity,
0,list_view,Total expense,Total expense,,android.widget.TextView,clickable,,,,+ 0 NON,,,wrong,.activity.record.MainActivity,
0,tv_total_expense,- 0 NON,- 0 NON,,android.widget.TextView,clickable,,,,Total expense,,,wrong,.activity.record.MainActivity,
0,tv_total,+ 0 NON,+ 0 NON,,android.widget.TextView,clickable,,,,- 0 NON,,,wrong,.activity.record.MainActivity,
0,btn_add_income,Add income,Add income,,android.widget.Button,clickable,,,,,,,wrong,.activity.record.MainActivity,
1,et_price,,et_price 2020-10-21,,android.widget.EditText,fillable,,,Price,,,2020-10-21 2020-10-21,correct,.activity.record.AddRecordActivity,Date
1,null,Add expense,Add expense,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
1,action_done,,Add action_done,,android.widget.TextView,clickable,Add,,,,,,wrong,.activity.record.AddRecordActivity,
1,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.activity.record.AddRecordActivity,
1,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
1,null,Time,Time,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
1,null,Account,Account,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
1,tv_date,2020-10-21,2020-10-21,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
1,tv_time,15:32,15:32,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
1, 1,Default,Default,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
1,et_title,,et_title,,android.widget.EditText,fillable,,,Title,,,,wrong,.activity.record.AddRecordActivity,
1,et_category,,et_category,,android.widget.EditText,fillable,,,Category,,,,wrong,.activity.record.AddRecordActivity,
2,et_title,,et_title,,android.widget.EditText,fillable,,,Title,,,,correct,.activity.record.AddRecordActivity,
2,null,Add expense,Add expense,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
2,action_done,,Add action_done,,android.widget.TextView,clickable,Add,,,,,,wrong,.activity.record.AddRecordActivity,
2,null,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,.activity.record.AddRecordActivity,
2,null,Date,Date,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
2,null,Time,Time,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
2,null,Account,Account,,android.widget.TextView,label,,,,,,,wrong,.activity.record.AddRecordActivity,
2,tv_date,2020-10-21,2020-10-21,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
2,tv_time,15:32,15:32,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
2, 1,Default,Default,,android.widget.TextView,clickable,,,,,,,wrong,.activity.record.AddRecordActivity,
2,et_price,45,et_price 2020-10-21,,android.widget.EditText,fillable,,,Price,,,2020-10-21 2020-10-21,wrong,.activity.record.AddRecordActivity,
2,et_category,,et_category,,android.widget.EditText,fillable,,,Category,,,,wrong,.activity.record.AddRecordActivity,
