event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
0,btn_skip,Skip,Skip,,android.widget.Button,clickable,,,,,,,correct,.tutorial.TutorialActivity,
0,view_pager,Welcome!,Welcome!,,android.widget.TextView,label,,,,,,,wrong,.tutorial.TutorialActivity,
0,view_pager,Welcome to your privacy friendly To-Do list. This app does not use any permissions.,Welcome to your privacy friendly To-Do list. This app does not use any permissions.,,android.widget.TextView,label,,,,,,,wrong,.tutorial.TutorialActivity,
0,null,•,•,,android.widget.TextView,label,,,,,,,wrong,.tutorial.TutorialActivity,
0,btn_next,Next,Next,,android.widget.Button,clickable,,,,,,,wrong,.tutorial.TutorialActivity,
1,fab_new_task,,plus_white fab_new_task,plus_white,android.widget.ImageButton,clickable,,,,,,,correct,.view.MainActivity,
1,clayout,To-Do List,To-Do List,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
1,ac_search,,Search ac_search,,android.widget.TextView,clickable,Search,,,,,,wrong,.view.MainActivity,
1,ac_add,,List ac_add,,android.widget.TextView,clickable,List,,,,,,wrong,.view.MainActivity,
1,clayout,,More options,,android.widget.ImageView,clickable,More options,,,,,,wrong,.view.MainActivity,
1,clayout,,Open menu,,android.widget.ImageButton,clickable,Open menu,,,,,,wrong,.view.MainActivity,
1,initial_alert,CLICK + FOR NEW LIST,CLICK + FOR NEW LIST,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
1,second_alert,ADD NEW TASK >,ADD NEW TASK >,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
1,tv_empty_view_no_tasks,No tasks available,No tasks available,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
2,et_new_task_name,Name,Name New To-Do task,,android.widget.EditText,fillable,,,,,,New To-Do task New To-Do task,correct,.view.MainActivity,
2,title,,title,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
2,dialog_title,New To-Do task,New To-Do task,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
2,et_new_task_description,Description,Description,,android.widget.EditText,fillable,,,,,,,wrong,.view.MainActivity,
2,tv_todo_list_deadline,Deadline,Deadline,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
2,tv_todo_list_reminder,Reminder,Reminder,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
2,tv_task_progress,Progress:,Progress:,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
2,new_task_progress,0%,0%,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
2,tv_new_task_priority_str,Priority:,Priority:,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
2,tv_new_task_priority,Medium,Medium,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
2,tv_new_task_listchoose_str,List:,List:,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
2,tv_new_task_listchoose,Click to select!,Click to select!,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
2,bt_new_task_cancel,Cancel,bt_new_task_cancel,,android.widget.Button,clickable,,,,,,,wrong,.view.MainActivity,
2,bt_new_task_ok,Okay,Okay,,android.widget.Button,clickable,,,,,,,wrong,.view.MainActivity,
3,bt_new_task_ok,Okay,Okay,,android.widget.Button,clickable,,,,,,,correct,.view.MainActivity,
3,title,,title,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
3,dialog_title,New To-Do task,New To-Do task,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
3,et_new_task_name,Sample Todo,Name New To-Do task,,android.widget.EditText,fillable,,,,,Name,New To-Do task New To-Do task,wrong,.view.MainActivity,
3,et_new_task_description,Description,Description,,android.widget.EditText,fillable,,,,,Description,,wrong,.view.MainActivity,
3,tv_todo_list_deadline,Deadline,Deadline,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
3,tv_todo_list_reminder,Reminder,Reminder,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
3,tv_task_progress,Progress:,Progress:,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
3,new_task_progress,0%,0%,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
3,tv_new_task_priority_str,Priority:,Priority:,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
3,tv_new_task_priority,Medium,Medium,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
3,tv_new_task_listchoose_str,List:,List:,,android.widget.TextView,label,,,,,,,wrong,.view.MainActivity,
3,tv_new_task_listchoose,Click to select!,Click to select!,,android.widget.TextView,clickable,,,,,,,wrong,.view.MainActivity,
3,bt_new_task_cancel,Cancel,bt_new_task_cancel,,android.widget.Button,clickable,,,,,,,wrong,.view.MainActivity,
