event_index,id,text,semantic_rep,file_name,class,type,content_desc,hint,parent_text,sibling_text,fillable_neighbor,neighbors,label,activity,atm_neighbor
0,toolbar_action_new,,New Message toolbar_action_new,,android.widget.TextView,clickable,New Message,,,,,,correct,ru.mail.ui.SlideStackActivity,
0,folder_name,Inbox 2,Inbox 2,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,drawer_layout,,Navigate up,,android.widget.ImageButton,clickable,Navigate up,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,toolbar_action_search,,Search toolbar_action_search,,android.widget.TextView,clickable,Search,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,sender,sm study,sm study,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,date,25 Nov,25 Nov,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,subject,Another rabbit hole,Another rabbit hole,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,checkbox,,avatar_placeholder checkbox,avatar_placeholder,android.widget.ImageView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,snippet,Automated Software Engineering,Automated Software Engineering,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,sender,Команда Почты Mail.ru,Команда Почты Mail.ru,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,subject,7 возможностей Почты Mail.ru о которых стоит узнать,7 возможностей Почты Mail.ru о которых стоит узнать,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,snippet,Здравствуйте! Прочитайте это письмо чтобы узнать о преимуществах вашей новой почты Подробности внизу Быстрый и простой интерфейс и безлимитное хранилище для писем и вложений Уникальные темы оформления с прогнозом погоды результатами,Здравствуйте! Прочитайте это письмо чтобы узнать о преимуществах вашей новой почты Подробности внизу Быстрый и простой интерфейс и безлимитное хранилище для писем и вложений Уникальные темы оформления с прогнозом погоды результатами,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,sender,Google Community Team,Google Community Team,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,date,25 Nov,25 Nov,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
0,subject,Sm finish setting up your new Google Account,Sm finish setting up your new Google Account,,android.widget.TextView,clickable,,,,,,,wrong,ru.mail.ui.SlideStackActivity,
